Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021
Tanzania,TZA,"Population ages 40-44, female",SP.POP.4044.FE,561274,579147,595397,619600,657047,688720,700840,709344,719565,726576,733357,736734,737811,741210,748092,757847,771027,787443,806133,825864,849247,878523,912820,952706,998212,1050592,1109339,1173620,1243208,1315509,1390379,1468268
Tanzania,TZA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.237117513,4.257982352,4.265085565,4.303457102,4.399903022,4.470812695,4.456347991,4.412873428,4.36102947,4.28874932,4.209159844,4.115083331,4.013434733,3.924333289,3.852593787,3.79420699,3.751608214,3.723765428,3.707179141,3.699268891,3.702929436,3.721825791,3.756048774,3.804198987,3.864688663,3.937416222,4.021006301,4.117370515,4.227001149,4.340304536,4.452195557,4.563994083
Tanzania,TZA,"Population ages 40-44, male",SP.POP.4044.MA,547050,554396,559686,568297,583062,595169,598999,602354,608109,614668,623761,634485,647604,665622,689274,717832,750717,786688,824790,864515,906434,950876,997344,1045878,1096494,1149300,1203314,1258109,1313085,1365147,1412780,1456329
Tanzania,TZA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.221252426,4.171699633,4.109017298,4.038701956,3.975841842,3.927146641,3.886085819,3.833857803,3.770842339,3.712137637,3.660392532,3.62330986,3.60380865,3.608418314,3.638676556,3.687673725,3.751686802,3.824428597,3.904204948,3.996297397,4.08744311,4.168420814,4.247003889,4.320005869,4.388521411,4.444222485,4.487763453,4.531618638,4.578506222,4.617686809,4.635794761,4.635384518
Tanzania,TZA,"Population ages 45-49, female",SP.POP.4549.FE,414209,438475,464545,490758,514359,535303,553630,570140,587753,608440,629271,646002,659054,669340,677497,683549,688246,692579,697853,705605,716503,730591,747523,767103,790001,816645,847509,883361,924897,972651,1025622,1082424
Tanzania,TZA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.126907095,3.223739071,3.327737027,3.408580452,3.444392134,3.474909177,3.520298085,3.54687913,3.562163466,3.591426763,3.611747646,3.608290452,3.585021669,3.54381787,3.489039663,3.422231803,3.348816153,3.275159614,3.209227857,3.160595881,3.124132378,3.095119848,3.075890521,3.063079647,3.058578579,3.060626524,3.071955971,3.099063569,3.144717995,3.209099578,3.28419065,3.364630308
Tanzania,TZA,"Population ages 45-49, male",SP.POP.4549.MA,436557,455731,474270,489378,499544,508505,517654,524234,530055,537719,545096,551251,557174,563961,572283,581913,593524,607870,626380,650881,679364,710228,744114,780374,819548,860550,903765,950718,1001496,1055516,1109992,1163183
Tanzania,TZA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.368645088,3.429269361,3.481919468,3.477850289,3.40634041,3.355305785,3.358349734,3.336640267,3.286837921,3.247419879,3.198768321,3.147994035,3.100583509,3.057302006,3.021081666,2.989423411,2.966117291,2.95511554,2.965014056,3.008759302,3.06350126,3.113475551,3.168669454,3.223341938,3.280093011,3.327656538,3.370596354,3.42441824,3.492047862,3.570342469,3.642249267,3.702323081
Tanzania,TZA,"Population ages 50-54, female",SP.POP.5054.FE,318221,328365,340207,352781,366933,386312,411487,437531,460718,479327,495337,512089,528392,544500,562885,581423,597008,610183,620556,628011,634638,641791,649218,658007,668878,682870,699797,718302,738079,760177,786151,816394
Tanzania,TZA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.402282761,2.414192554,2.437043878,2.450252864,2.457160014,2.507736953,2.616476648,2.721906548,2.792246142,2.829316335,2.843023504,2.860312589,2.874263682,2.882855652,2.898800121,2.910928946,2.904877085,2.885514178,2.853760896,2.813031095,2.767180492,2.718920045,2.671385301,2.627452292,2.589635492,2.559261985,2.536547823,2.51999478,2.509526077,2.50807673,2.517369717,2.537695697
Tanzania,TZA,"Population ages 50-54, male",SP.POP.5054.MA,331997,344987,358606,369911,379148,393661,415830,436320,450930,461064,467908,474887,481299,488584,498284,507741,515739,523299,531594,543066,554913,565607,578387,594018,614047,636489,661931,692780,729313,771112,814844,859552
Tanzania,TZA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.561819106,2.595943772,2.632762498,2.62883362,2.585374755,2.597522953,2.697753519,2.777082778,2.796186105,2.784480681,2.745808606,2.711901681,2.678351742,2.648671662,2.630441324,2.608381901,2.577391729,2.54397981,2.516337459,2.510372286,2.502308345,2.479490482,2.462954337,2.453595205,2.457610333,2.461236166,2.468673805,2.495342211,2.542993331,2.608328189,2.673771488,2.735887094
Tanzania,TZA,"Population ages 55-59, female",SP.POP.5559.FE,268626,274166,279957,282506,281857,286780,300982,315034,327129,341816,358340,378520,401626,422547,437936,451157,464767,477959,492171,509132,526485,542067,556412,569470,581331,592455,603291,614044,625085,637049,650076,664409
Tanzania,TZA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.027888238,2.015712746,2.00545108,1.962155376,1.887450161,1.861623634,1.913818462,1.959850727,1.982610367,2.017629254,2.056719047,2.114253371,2.184706724,2.237175996,2.255320985,2.258746386,2.261431104,2.260235304,2.263357023,2.280539483,2.295604168,2.296447503,2.289511355,2.273921965,2.25068949,2.220406036,2.18674184,2.154228441,2.125336238,2.101837893,2.081637797,2.065263989
Tanzania,TZA,"Population ages 55-59, male",SP.POP.5559.MA,260593,268907,277753,282065,281365,287500,305731,322801,335596,349510,363071,378805,395769,410793,422258,431613,440250,447693,456276,469397,481381,488598,494804,500054,505675,509789,514047,522975,538527,561043,586798,614945
Tanzania,TZA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.010837827,2.023463927,2.039164606,2.004544221,1.918598213,1.897033741,1.98346894,2.054561159,2.081004754,2.110780495,2.130597203,2.16321281,2.202391504,2.226960159,2.229100459,2.217297099,2.200137855,2.176426771,2.159816458,2.169830592,2.170723353,2.141898616,2.107031859,2.065476293,2.023870955,1.971302496,1.917139948,1.883718547,1.877752941,1.897757935,1.925475827,1.957321604
Tanzania,TZA,"Population ages 60-64, female",SP.POP.6064.FE,223829,230119,236083,236292,230241,230034,241346,251011,255720,261007,265812,273514,284164,295927,309231,324658,342023,360865,379312,395446,409109,421412,433325,446304,462715,478729,492598,506854,521604,536494,549001,558749
Tanzania,TZA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.689706814,1.691872082,1.691159373,1.641174411,1.541801228,1.493258062,1.534614939,1.561556245,1.549825625,1.540639175,1.525650588,1.527734835,1.545754809,1.566784281,1.592506576,1.625421049,1.664190053,1.706505236,1.744348218,1.771308741,1.783817616,1.785297373,1.783035786,1.782114448,1.791454468,1.794184995,1.785514216,1.77817938,1.773493018,1.770071639,1.757980963,1.736826744
Tanzania,TZA,"Population ages 60-64, male",SP.POP.6064.MA,205298,212190,218946,219013,211797,212432,227931,241631,249314,257529,264611,274505,286866,299963,314155,329264,344924,360534,375283,389976,401803,409145,414751,419526,425386,428113,427920,429838,435304,444244,452723,460800
Tanzania,TZA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.584163771,1.596682214,1.607424344,1.55645061,1.444223936,1.401704246,1.47873474,1.537931009,1.545979071,1.555283655,1.552810668,1.567599683,1.596364405,1.626137618,1.658425276,1.691508876,1.723746707,1.752712099,1.776430055,1.802699751,1.811879241,1.793595011,1.766139092,1.732854866,1.702530719,1.655468042,1.595930888,1.548243933,1.517831726,1.502678723,1.485533243,1.466689785
Tanzania,TZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.927669803,2.935114996,2.943719061,2.923676641,2.864314258,2.818340965,2.821079985,2.826457726,2.815055462,2.803266798,2.784651354,2.770969081,2.765196278,2.763177709,2.763830047,2.766817145,2.774221087,2.787819169,2.811034907,2.851038255,2.898407694,2.944155189,2.992047641,3.03210462,3.057639897,3.070383151,3.078111301,3.087187005,3.101133176,3.120505298,3.127677782,3.11768665
Tanzania,TZA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,418989,431683,444587,456405,465900,474337,484091,494651,504880,515175,525305,535740,547153,559581,572940,587331,603216,620974,641143,664539,691457,721628,754776,789069,822229,855899,891952,930001,970157,1012690,1054073,1092002
Tanzania,TZA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.162995633,3.173803189,3.184762219,3.169977007,3.119890689,3.079149555,3.078131892,3.077253894,3.059896435,3.04091579,3.015029936,2.992416944,2.976316916,2.962701944,2.950579721,2.940510229,2.935085942,2.936546494,2.948434665,2.976650015,3.014925551,3.057148453,3.105737057,3.150790898,3.183352862,3.207741002,3.233047994,3.262690755,3.298605415,3.341201642,3.375293284,3.394401203
Tanzania,TZA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,348237,357596,367313,375937,381889,386950,394414,403763,413575,423913,434388,445583,458094,472021,487290,503888,522064,542006,563973,588719,616030,644932,675007,704353,731496,757367,782596,807067,831306,855638,875846,890483
Tanzania,TZA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.687129459,2.690823448,2.696678881,2.671661996,2.604065377,2.553238015,2.558811238,2.569867433,2.564547203,2.560119287,2.549107264,2.544563054,2.54921699,2.55888168,2.572398775,2.588590706,2.609000715,2.634924952,2.669605869,2.721407457,2.777905042,2.827232964,2.874392427,2.909332574,2.927682768,2.928660639,2.918694312,2.906997612,2.898622255,2.894242157,2.873939138,2.834339708
Tanzania,TZA,"Population ages 65 and above, total",SP.POP.65UP.TO,767225,789279,811899,832342,847789,861287,878505,898414,918454,939088,959694,981324,1005246,1031603,1060230,1091219,1125281,1162981,1205116,1253257,1307487,1366560,1429784,1493422,1553726,1613266,1674548,1737069,1801462,1868327,1929919,1982485
Tanzania,TZA,"Population ages 65-69, female",SP.POP.6569.FE,170333,175190,180580,185052,186980,187568,189273,191727,194727,199461,204594,208629,212497,217139,222544,229120,236829,245556,255809,268468,283583,300455,318509,335470,348368,358784,369008,378897,390286,405323,421266,435543
Tanzania,TZA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.285859423,1.288025196,1.293571356,1.285285186,1.252108094,1.217590836,1.203510903,1.192743399,1.180168581,1.177352519,1.17428246,1.165312226,1.155906128,1.14964154,1.146077798,1.147103939,1.152344918,1.161216319,1.176392978,1.202539489,1.236490664,1.272865713,1.310595596,1.339547179,1.348747353,1.344652605,1.337537174,1.329272448,1.327000194,1.337294603,1.348953334,1.35385071
Tanzania,TZA,"Population ages 65-69, male",SP.POP.6569.MA,148658,153202,158615,163025,164300,164214,166057,169373,173879,180799,188353,194635,200650,207604,215463,224557,234590,245233,256794,270140,284981,300146,315047,327633,335911,341006,344359,346326,348818,353240,357682,361186
Tanzania,TZA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.147099593,1.152811775,1.164499082,1.158565656,1.120346335,1.083547497,1.077316013,1.078023882,1.078211793,1.091891513,1.105305505,1.111488711,1.116583909,1.125445843,1.137425434,1.153599349,1.172358554,1.192182291,1.215553541,1.248746873,1.285083773,1.315768564,1.341568369,1.353290233,1.344425175,1.318634415,1.284288004,1.247441483,1.216269612,1.194852554,1.173672425,1.149625994
Tanzania,TZA,"Population ages 70-74, female",SP.POP.7074.FE,121640,123976,126089,128218,130722,133681,137063,140750,143653,144650,144783,146043,148193,151008,155158,159553,163181,166762,171010,175919,181910,189022,197173,206799,218635,232614,248053,264474,279846,291737,300633,308065
Tanzania,TZA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.9182742,0.911487914,0.903229143,0.890546109,0.875374095,0.867784407,0.871523025,0.875615178,0.870630126,0.853823398,0.830992783,0.815736432,0.806117733,0.799511233,0.799047105,0.7988098,0.793996395,0.788606876,0.786428747,0.787987161,0.793173121,0.800782101,0.811325002,0.825759939,0.846469694,0.871790126,0.899114811,0.927844605,0.951497548,0.962538017,0.962670543,0.957595505
Tanzania,TZA,"Population ages 70-74, male",SP.POP.7074.MA,103671,104742,105479,106452,108151,110579,113795,117687,120823,121659,121594,123130,125903,129612,135045,140877,145881,150872,156629,163097,170572,178873,187806,197569,208783,221221,233943,246413,257076,264428,268189,269141
Tanzania,TZA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.79996611,0.788158228,0.774389632,0.756519743,0.737471555,0.729640797,0.738262851,0.749053253,0.749215164,0.734729891,0.713545936,0.703150024,0.700632057,0.702644695,0.712901863,0.723718153,0.729038151,0.733453192,0.741415047,0.753928498,0.769173917,0.784137928,0.799738642,0.816060037,0.835618291,0.855438391,0.87249304,0.887560202,0.896380711,0.894440949,0.880014782,0.856655347
Tanzania,TZA,"Population ages 75-79, female",SP.POP.7579.FE,75746,78028,80113,81989,83804,85560,87155,88562,89981,91719,93843,96351,99202,101612,102663,103103,104451,106505,109044,112520,116200,119445,122791,126726,131244,136614,142840,149888,158065,167969,179040,190339
Tanzania,TZA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.571818947,0.573678144,0.573879916,0.569457488,0.56118858,0.555411102,0.554182137,0.550947024,0.545343079,0.541388374,0.538621739,0.538175413,0.539626665,0.537984315,0.528700895,0.516189263,0.508232333,0.503652997,0.501464703,0.504007909,0.506661078,0.506024014,0.505257595,0.506024758,0.508127664,0.512004558,0.517750479,0.52584667,0.537434645,0.554184306,0.573312092,0.591653615
Tanzania,TZA,"Population ages 75-79, male",SP.POP.7579.MA,61478,63014,64317,65345,66306,67198,67883,68390,69086,70318,72069,74353,77088,79306,79960,80050,81361,83632,86522,90471,94641,98343,102144,106517,111394,116955,123092,129663,136864,145180,153641,161175
Tanzania,TZA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.47438451,0.474165116,0.472192739,0.464385663,0.452131004,0.443397049,0.440402883,0.435284929,0.428397563,0.42466541,0.422922996,0.424599709,0.428981911,0.429927208,0.42211107,0.411235604,0.406601506,0.40657085,0.409558337,0.418212789,0.426770954,0.431110811,0.434963133,0.439967095,0.445834388,0.452254644,0.459072012,0.467036852,0.477223458,0.491077856,0.504146714,0.513006183
Tanzania,TZA,"Population ages 80 and above, female",SP.POP.80UP.FE,51270,54489,57805,61145,64395,67529,70600,73613,76519,79346,82085,84717,87261,89822,92575,95556,98754,102152,105279,107633,109765,112706,116303,120073,123981,127886,132051,136742,141960,147662,153134,158055
Tanzania,TZA,"Population ages 80 and above, male",SP.POP.80UP.MA,34430,36637,38901,41115,43132,44958,46678,48313,49786,51137,52372,53466,54452,55498,56822,58404,60231,62269,64028,65011,65836,67571,70009,72634,75407,78185,81201,84666,88547,92791,96335,98982
Tanzania,TZA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.265679246,0.27568833,0.285597428,0.292190933,0.294116484,0.296652672,0.302829491,0.307505369,0.308722683,0.308832473,0.307332827,0.30532461,0.303019114,0.300863934,0.299960408,0.300037599,0.301002505,0.302718619,0.303078944,0.300519297,0.296876398,0.296215661,0.298122282,0.300015209,0.301804914,0.30233319,0.302841257,0.304959076,0.308748474,0.313870797,0.316105217,0.315052183
Tanzania,TZA,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.387043063,0.400611935,0.414081804,0.424688224,0.43121992,0.438363211,0.448915827,0.457948293,0.463754649,0.4683515,0.471132955,0.473192873,0.47466639,0.475564856,0.476753924,0.478407228,0.480512295,0.483070302,0.484148237,0.482115457,0.478600688,0.477476625,0.478558864,0.479459022,0.480008152,0.479293713,0.478645529,0.479727032,0.482673028,0.487184716,0.490357316,0.491301373
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2.641284007,2.579931244,2.532892413,3.169928645,3.89013312,3.197658327,1.882241739,2.050439138,2.610368393,2.641385254,2.836807943,2.721375318,2.617087274,2.661090503,2.713592103,2.77298147,2.806497077,2.806371236,2.72962388,2.504020753,2.588252549,2.852926135,2.909068126,3.024775791,3.119943583,3.344574305,3.476876501,3.371150805,3.189237171,3.02174626,3.013853284,3.007287233
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,13246588,13601442,13959802,14397738,14933216,15404806,15726779,16074413,16499889,16941443,17422895,17903270,18383543,18887539,19417879,19973779,20551919,21146405,21745199,22325047,22934464,23604611,24302653,25043537,25829040,26682282,27588579,28504126,29411111,30309141,31229064,32170681
Tanzania,TZA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.54789718,50.58008086,50.61434394,50.5733584,50.45291248,50.40827948,50.50227623,50.57097741,50.57205036,50.57181583,50.55433101,50.55354635,50.56879619,50.59083003,50.61896262,50.6440915,50.66784836,50.69074951,50.72253467,50.7872993,50.84060313,50.85443648,50.85711992,50.84606026,50.83000633,50.78197264,50.71261978,50.65866278,50.62986178,50.62274167,50.61066031,50.59211175
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,12959424,13289463,13620921,14071279,14665108,15155265,15413954,15711433,16126609,16558330,17040809,17511199,17969988,18446378,18943000,19465727,20010132,20570092,21125684,21632887,22176064,22811421,23483484,24210106,24985511,25860541,26813222,27762906,28679332,29563439,30475454,31417653
Tanzania,TZA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.45210282,49.41991542,49.38565606,49.4266416,49.54709089,49.59172052,49.49772377,49.42902259,49.42794964,49.42818715,49.44566899,49.44645365,49.43120381,49.40916729,49.38103738,49.35591103,49.33214917,49.30925049,49.277463,49.21270297,49.15939909,49.14556568,49.14288008,49.15393974,49.1699917,49.21802736,49.28737839,49.34133722,49.37013822,49.37726,49.38933969,49.40788825
Tanzania,TZA,"Population, total",SP.POP.TOTL,26206012,26890906,27580723,28469017,29598323,30560071,31140733,31785846,32626498,33499772,34463704,35414469,36353531,37333918,38360879,39439505,40562052,41716497,42870884,43957933,45110527,46416031,47786137,49253643,50814552,52542823,54401802,56267032,58090443,59872579,61704518,63588334
Tanzania,TZA,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6,NA,NA,NA,NA,NA,NA,34.4,NA,NA,NA,28.2,NA,NA,NA,NA,NA,NA,26.4,NA,NA,NA
Tanzania,TZA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,4.1,4.5,4.9,5.1,5.2,5.2,5.1,4.9,4.6,4.4,4.1,3.8,3.6,3.4,3.3,3.1,3,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.5,2.4,2.3,2.1,1.9
Tanzania,TZA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,2,2.2,2.3,2.3,2.3,2.3,2.2,2.1,2,1.9,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1
Tanzania,TZA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,4.9,5.6,6.2,6.7,7.1,7.3,7.5,7.5,7.4,7.3,7.2,7,6.7,6.5,6.3,6,5.8,5.6,5.5,5.4,5.4,5.3,5.2,5.2,5.2,5.1,5.1,5,4.9,4.8,4.6,4.5
Tanzania,TZA,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,NA,NA,NA,NA,NA,NA,2.24,NA,NA,NA,5.64,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA
Tanzania,TZA,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,0.82,NA,NA,NA
Tanzania,TZA,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.138070107,NA,NA,NA,NA,NA,2.53283,2.458590031,2.175909996,NA,NA,NA,NA,NA,3.561229944,3.546250105,3.009919882,4.033420086,4.185910225,3.960760117,4.541699886,4.577898979,4.229642868,4.637694359,3.384880066,4.194865704,4.101967335,4.430510044,3.6995399,3.596836329,3.230972528,3.115153313
Tanzania,TZA,Rural population,SP.RUR.TOTL,21257269,21725701,22192553,22813077,23618574,24282116,24636057,25035486,25582437,26147577,26775196,27384592,27976223,28519007,29068723,29640760,30227652,30819731,31391776,31896316,32428153,33049142,33692572,34381013,35110823,35930359,36812067,37669090,38469815,39216539,39967867,40725784
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,81.116,80.792,80.464,80.133,79.797,79.457,79.112,78.763,78.41,78.053,77.691,77.326,76.956,76.389,75.777,75.155,74.522,73.879,73.224,72.561,71.886,71.202,70.507,69.804,69.096,68.383,67.667,66.947,66.224,65.5,64.773,64.046
Tanzania,TZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.248792675,2.179703014,2.126084455,2.757714202,3.469951221,2.770667593,1.44709892,1.608315691,2.161180294,2.185046712,2.371940809,2.250458289,2.137445139,1.921580642,1.909200789,1.948765597,1.960669346,1.939796717,1.839084603,1.594456945,1.653644803,1.896864004,1.928179234,2.022706669,2.10049662,2.307316221,2.424310631,2.301416522,2.103404355,1.922466327,1.897723519,1.87855991
Tanzania,TZA,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,66.94682312,67.98416138,68.24408722,69.3733902,67.88844299,66.67841339,66.50222778,68.2349472,66.45133972,67.5773468,68.97052765,75.08187103,90.30448914,96.98448181,102.1175919,105.9950714,108.8507004,110.5395508,111.0324936,105.0764923,101.9785309,96.59078217,93.62818146,89.4502182,85.98153687,83.82034302,84.00874329,87.62283325,92.35215759,94.78175354,95.88014984,96.08376312
Tanzania,TZA,"School enrollment, primary (% net)",SE.PRM.NENR,52.04343,51.36883,51.46872,50.6785,49.44943,49.3284,49.47382,49.9158,49.41601,49.88716,53.53133,58.12348,73.08069,81.60833,86.14656,90.85074,96.73047,NA,98.85617,NA,92.19632,NA,87.50078,83.95066,83.32041,NA,83.50466,83.58042,81.32921,NA,NA,NA
Tanzania,TZA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,66.50325012,67.16893005,66.95301056,68.07443237,67.3684082,66.73390198,66.39700317,67.66747284,66.05478668,67.34919739,68.3103714,74.14266205,88.45980835,94.44332123,99.52829742,103.3968201,106.6445236,108.7644424,109.3047409,104.038269,101.5257568,96.99790955,93.62359619,90.39040375,87.36621857,85.39196014,85.56266785,88.88210297,93.38102722,95.62210846,96.97618103,97.56915283
Tanzania,TZA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,52.78702,52.01735,52.00352,51.40762,50.393,50.21043,50.32388,50.83809,50.42278,50.93254,54.43399,58.43572,72.78572,80.9404,85.58811,90.27577,96.33842,NA,98.72642,NA,93.04912,NA,88.83323,85.40375,85.39817,NA,85.38355,85.18502,82.84537,NA,NA,NA
Tanzania,TZA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,67.38799286,68.79833984,69.53798676,70.67810059,68.40292358,66.62432098,66.60552979,68.80342102,66.84792328,67.80600739,69.63050079,76.01872253,92.14885712,99.52873993,104.7145309,108.6036835,111.0670166,112.3234177,112.7688675,106.1215515,102.4367599,96.17971802,93.63279724,88.50714111,84.59848022,82.25501251,82.47312927,86.38323975,91.34205627,93.95542908,94.8012085,94.62213898
Tanzania,TZA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,51.31119,50.7301,50.94181,49.95986,48.51911,48.4586,48.63518,49.0057,48.42262,48.85599,52.64136,57.81576,73.3713,82.26633,86.69673,91.41724,97.11684,NA,98.98404,NA,91.35641,NA,86.19075,82.52326,81.28122,NA,81.66404,82.00978,79.84613,NA,NA,NA
Tanzania,TZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,NA,5.213739872,5.249720097,5.271520138,5.191889763,5.142069817,5.061019897,5.558290005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.35816956,NA,NA,NA,31.18419075,27.23949051,26.38562965,26.82329941,28.70594978,30.07389069,30.6283493,27.90806961
Tanzania,TZA,"School enrollment, secondary (% net)",SE.SEC.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.93899,24.55251,26.54777,NA,NA,NA
Tanzania,TZA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,NA,4.488019943,4.548130035,4.554170132,4.599880219,4.663939953,4.708089828,4.898509979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.47533035,NA,NA,NA,29.57369995,26.36417961,26.12907982,27.02416992,29.43358994,31.23411942,31.97623062,28.92482948
Tanzania,TZA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.18458,25.00132,27.31307,NA,NA,NA
Tanzania,TZA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,NA,5.938240051,5.957379818,6.002200127,5.778550148,5.601580143,5.403979778,6.226900101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.74263,NA,NA,NA,32.8891983,28.15464973,26.64583969,26.62334061,27.99073982,28.93066978,29.29516983,26.90209007
Tanzania,TZA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.69634,24.10939,25.79293,NA,NA,NA
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,NA,0.326429993,0.334749997,0.376789987,0.400169998,0.464219987,0.521809995,0.610599995,0.527140021,0.605530024,0.645619988,0.664330006,0.69641,0.893930018,1.207859993,1.417610049,NA,1.456429958,NA,NA,2.144390106,NA,4.03181982,3.757920027,NA,4.155889988,3.945859909,NA,NA,3.024230003,7.508979797,3.707870007
Tanzania,TZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,NA,0.103430003,0.108790003,0.114840001,0.138779998,0.152799994,0.185430005,0.240470007,0.212599993,0.252840012,0.297239989,0.313870013,0.342339993,0.537540019,0.685249984,0.891330004,NA,0.896910012,NA,NA,1.796569943,NA,2.629640102,2.430299997,NA,2.704020023,2.747319937,NA,NA,2.35119009,6.738820076,3.168689966
Tanzania,TZA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,1.029,1.028,1.028,1.028,1.027,1.026,1.026,1.026,1.025,1.024,1.023,1.023,1.023,1.022,1.023,1.023,1.024,1.025,1.025,1.026,1.026,1.027,1.027,1.028,1.028,1.029,1.029,1.029,1.03,1.03,1.03
Tanzania,TZA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA
